Column1,Column2,Column3
-20,33,113.32
-20,34,102.481
-20,35,104.228
-20,36,127.411
-20,37,142.875
-20,38,76.398
-20,39,66.014
-20,40,79.198
-20,41,100.937
-20,42,94.961
-20,43,64.389
-20,44,66.677
-20,45,62.411
-20,46,72.119
-20,47,82.879
-20,48,91.121
-20,49,93.656
-20,50,69.971
-20,51,76.304
-20,52,87.552
-20,53,86.215
-20,54,62.484
-20,55,65.478
-20,56,64.852
-20,57,52.766
-20,58,56.645
-20,59,68.965
-20,60,79.426
-20,61,76.811
-20,62,66.643
-20,63,53.67
-20,64,56.679
-20,65,65.322
-20,66,75
-20,67,71.265
-20,68,50
-20,69,46.179
-20,70,40.739
-20,71,27.748
-20,72,32.409
-20,73,32.77
-20,74,193.677
-20,75,231.209
-20,76,229.466
-20,77,227.951
-20,78,229.031
-20,79,201.655
-20,80,198.58
-20,81,136.145
-20,82,116.27
-20,83,38.053
-20,84,48.127
-20,85,43.813
-20,86,65.19
-20,87,51.687
-20,88,65.133
-20,89,79.002
-20,90,73.584
-19,-90,230.233
-19,-89,243.569
-19,-88,249.606
-19,-87,242.911
-19,-86,254.553
-19,-85,247.243
-19,-84,247.542
-19,-83,236.594
-19,-82,249.091
-19,-81,246.794
-19,-80,246.088
-19,-79,248.251
-19,-78,247.626
-19,-77,251.46
-19,-76,248.423
-19,-75,242.512
-19,-74,221.712
-19,-73,195.019
-19,-72,183.735
-19,-71,175.466
-19,-70,131.429
-19,-69,71.58
-19,-68,69.798
-19,-67,66.205
-19,-66,71.21
-19,-65,81.238
-19,-64,83.066
-19,-63,76.451
-19,-62,54.073
-19,-61,47.445
-19,-60,43.412
-19,-59,54.48
-19,-58,78.087
-19,-57,108.2
-19,-56,123.021
-19,-55,115.212
-19,-54,109.165
-19,-53,109.173
-19,-52,108.474
-19,-51,102.762
-19,-50,85.15
-19,-49,70.108
-19,-48,67.902
-19,-47,79.383
-19,-46,82.953
-19,-45,92.154
-19,-44,56.102
-19,-43,24.996
-19,-42,27.611
-19,-41,28.008
-19,-40,38.51
-19,-39,34.767
-19,-38,50.989
-19,-37,55.603
-19,-36,42.86
-19,-35,52.517
-19,-34,60.571
-19,-33,65.583
-19,-32,69.109
-19,-31,62.804
-19,-30,54.278
-19,-29,51.926
-19,-28,64.684
-19,-27,80.603
-19,-26,87.372
-19,-25,83.638
-19,-24,71.391
-19,-23,66.565
-19,-22,64.409
-19,-21,62.089
-19,-20,60.908
-19,-19,65.865
-19,-18,61.956
-19,-17,55.529
-19,-16,62.898
-19,-15,59.01
-19,-14,61.802
-19,-13,67.378
-19,-12,80.086
-19,-11,87.584
-19,-10,98.239
-19,-9,98.966
-19,-8,86.434
-19,-7,64.612
-19,-6,48.154
-19,-5,45.819
-19,-4,49.573
-19,-3,44.484
-19,-2,51.585
-19,-1,54.065
-19,0,54.04
-19,1,56.767
-19,2,58.18
-19,3,63.512
-19,4,77.905
-19,5,71.459
-19,6,89.646
-19,7,110.397
-19,8,127.939
-19,9,126.31
-19,10,113.851
-19,11,97.443
-19,12,84.747
-19,13,88.214
-19,14,86.315
-19,15,95.041
-19,16,95.118
-19,17,94.434
-19,18,83.65
-19,19,69.403
-19,20,63.984
-19,21,76.961
-19,22,77.915
-19,23,78.059
-19,24,87.213
-19,25,84.079
-19,26,74.71
-19,27,55.561
-19,28,61.393
-19,29,71.483
-19,30,94.017
-19,31,115.856
-19,32,122.679
-19,33,137.623
-19,34,165.797
-19,35,142.918
-19,36,154.257
-19,37,172.372
-19,38,127.612
-19,39,86.823
-19,40,102.032
-19,41,120.925
-19,42,110.824
-19,43,89.113
-19,44,85.122
-19,45,75.049
-19,46,88.123
-19,47,91.749
-19,48,103.1
-19,49,88.081
-19,50,73.824
-19,51,85.618
-19,52,91.419
-19,53,91.57
-19,54,74.455
-19,55,72.961
-19,56,69.619
-19,57,66.996
-19,58,58.836
-19,59,69.446
-19,60,79.418
-19,61,73.36
-19,62,69.074
-19,63,59.812
-19,64,60.997
-19,65,58.207
-19,66,75
-19,67,68.307
-19,68,50
-19,69,45.299
-19,70,36.244
-19,71,28.895
-19,72,36.982
-19,73,33.02
-19,74,165.451
-19,75,223.968
-19,76,185.658
-19,77,218.336
-19,78,224.712
-19,79,161.459
-19,80,175.458
-19,81,119.593
-19,82,109.918
-19,83,33.903
-19,84,44.522
-19,85,39.766
-19,86,59.738
-19,87,48.063
-19,88,65.259
-19,89,78.633
-19,90,73.497
-18,-90,230.398
-18,-89,243.39
-18,-88,249.507
-18,-87,242.679
-18,-86,255.007
-18,-85,248.399
-18,-84,251.905
-18,-83,237.729
-18,-82,248.782
-18,-81,245.877
-18,-80,245.921
-18,-79,247.488
-18,-78,247.421
-18,-77,235.655
-18,-76,243.225
-18,-75,246.231
-18,-74,220.458
-18,-73,194.505
-18,-72,180.67
-18,-71,177.091
-18,-70,137.661
-18,-69,86.818
-18,-68,74.226
-18,-67,71.485
-18,-66,74.838
-18,-65,85.296
-18,-64,86.797
-18,-63,84.193
-18,-62,69.923
-18,-61,54.211
-18,-60,42.735
-18,-59,53.105
-18,-58,83.876
-18,-57,112.16
-18,-56,120.974
-18,-55,109.369
-18,-54,108.824
-18,-53,113.463
-18,-52,112.483
-18,-51,101.505
-18,-50,80.43
-18,-49,62.531
-18,-48,65.973
-18,-47,82.451
-18,-46,81.09
-18,-45,88.241
-18,-44,40.013
-18,-43,26.305
-18,-42,24.125
-18,-41,36.515
-18,-40,35.656
-18,-39,34.794
-18,-38,48.915
-18,-37,51.537
-18,-36,43.406
-18,-35,52.487
-18,-34,50.968
-18,-33,49.305
-18,-32,60.95
-18,-31,57.738
-18,-30,51.267
-18,-29,50
-18,-28,50
-18,-27,61.442
-18,-26,76.014
-18,-25,67.274
-18,-24,69.663
-18,-23,69.4
-18,-22,70.047
-18,-21,59.325
-18,-20,50.81
-18,-19,60.254
-18,-18,52.909
-18,-17,61.576
-18,-16,60.083
-18,-15,64.592
-18,-14,57.044
-18,-13,61.436
-18,-12,69.32
-18,-11,72.429
-18,-10,83.05
-18,-9,82.433
-18,-8,75
-18,-7,57.689
-18,-6,43.02
-18,-5,47.245
-18,-4,41.383
-18,-3,41.565
-18,-2,47.381
-18,-1,56.333
-18,1,59.115
-18,2,68.481
-18,3,68.78
-18,4,79.547
-18,5,85.026
-18,6,101.656
-18,7,133.129
-18,8,150.378
-18,9,126.533
-18,10,101.656
-18,11,82.67
-18,12,75.815
-18,13,75.325
-18,14,68.251
-18,15,85.457
-18,16,92.261
-18,17,90.302
-18,18,78.632
-18,19,68.105
-18,20,59.57
-18,21,70.865
-18,22,87.682
-18,23,81.749
-18,24,87.936
-18,25,73.711
-18,26,53.073
-18,27,46.704
-18,28,48.029
-18,29,57.583
-18,30,81.265
-18,31,106.689
-18,32,117.948
-18,33,165.07
-18,34,194.141
-18,35,154.143
-18,36,133.59
-18,37,155.111
-18,38,124.618
-18,39,115.564
-18,40,110.32
-18,41,118.843
-18,42,118.283
-18,43,108.953
-18,44,130.833
-18,45,116.259
-18,46,112.038
-18,47,94.344
-18,48,103.352
-18,49,95.499
-18,50,85.384
-18,51,95.291
-18,52,99.228
-18,53,95.945
-18,54,88.217
-18,55,83.537
-18,56,88.949
-18,57,88.075
-18,58,72.469
-18,59,72.421
-18,60,80.987
-18,61,71.028
-18,62,66.486
-18,63,56.104
-18,64,63.831
-18,65,55.244
-18,66,75
-18,67,65.216
-18,68,50
-18,69,47.228
-18,70,30.776
-18,71,30.364
-18,72,35.898
-18,73,37.191
-18,74,137.225
-18,75,191.679
-18,76,141.85
-18,77,191.951
-18,78,202.678
-18,79,135.152
-18,80,152.336
-18,81,103.715
-18,82,103.566
-18,83,29.093
-18,84,40.917
-18,85,37.281
-18,86,54.286
-18,87,47.768
-18,88,65.384
-18,89,78.265
-18,90,73.41
-17,-90,230.562
-17,-89,243.21
-17,-88,249.409
-17,-87,242.655
-17,-86,255.46
-17,-85,249.555
-17,-84,253.781
-17,-83,240.819
-17,-82,248.473
-17,-81,246.048
-17,-80,245.754
-17,-79,246.661
-17,-78,242.529
-17,-77,221.263
-17,-76,231.31
-17,-75,247.338
-17,-74,219.573
-17,-73,193.991
-17,-72,177.379
-17,-71,170.261
-17,-70,141.864
-17,-69,101.376
-17,-68,75.984
-17,-67,74.15
-17,-66,78.463
-17,-65,87.571
-17,-64,90.338
-17,-63,91.171
-17,-62,79.785
-17,-61,54.153
-17,-60,42.937
-17,-59,51.666
-17,-58,80.167
-17,-57,101.14
-17,-56,113.704
-17,-55,104.139
-17,-54,103.934
-17,-53,116.093
-17,-52,111.701
-17,-51,97.464
-17,-50,73.812
-17,-49,54.427
-17,-48,60.962
-17,-47,73.294
-17,-46,57.994
-17,-45,43.505
-17,-44,34.819
-17,-43,31.17
-17,-42,26.045
-17,-41,27.202
-17,-40,22.907
-17,-39,29.999
-17,-38,39.906
-17,-37,46.321
-17,-36,50.495
-17,-35,50.784
-17,-34,52.168
-17,-33,37.964
-17,-32,36.707
-17,-31,45.376
-17,-30,51.48
-17,-29,50
-17,-28,52.386
-17,-27,47.456
-17,-26,61.216
-17,-25,50.627
-17,-24,55.194
-17,-23,53.386
-17,-22,60.048
-17,-21,61.596
-17,-20,44.154
-17,-19,56.58
-17,-18,45.025
-17,-17,51.173
-17,-16,48.905
-17,-15,53.197
-17,-14,51.669
-17,-13,43.245
-17,-12,56.454
-17,-11,59.596
-17,-10,62.567
-17,-9,60.818
-17,-8,58.059
-17,-7,49.376
-17,-6,37.941
-17,-5,48.753
-17,-4,51.267
-17,-3,50.322
-17,-2,45.862
-17,-1,59.484
-17,0,59.538
-17,1,64.491
-17,2,76.624
-17,3,106.29
-17,4,116.083
-17,5,110.333
-17,6,116.623
-17,7,149.374
-17,8,171.625
-17,9,185.108
-17,10,123.571
-17,11,130.466
-17,12,109.373
-17,13,65.408
-17,14,72.706
-17,15,94.227
-17,16,87.615
-17,17,87.23
-17,18,78.278
-17,19,69.176
-17,20,103.86
-17,21,120.177
-17,22,107.221
-17,23,128.893
-17,24,101.166
-17,25,72.207
-17,26,51.702
-17,27,40.466
-17,28,37.332
-17,29,42.091
-17,30,66.714
-17,31,92.156
-17,32,184.196
-17,33,201.525
-17,34,181.655
-17,35,132.243
-17,36,117.96
-17,37,126.94
-17,38,110.529
-17,39,122.567
-17,40,116.012
-17,41,120.641
-17,42,123.179
-17,43,130.634
-17,44,160.937
-17,45,131.519
-17,46,111.167
-17,47,104.132
-17,48,94.296
-17,49,100.436
-17,50,98.628
-17,51,108.42
-17,52,112.117
-17,53,103.35
-17,54,93.725
-17,55,95.536
-17,56,97.606
-17,57,88.337
-17,58,90.326
-17,59,75.275
-17,60,82.054
-17,61,71.17
-17,62,63.614
-17,63,52.666
-17,64,61.6
-17,65,57.613
-17,66,75
-17,67,61.997
-17,68,50
-17,69,49.275
-17,70,26.813
-17,71,29.591
-17,72,33.05
-17,73,41.362
-17,74,105.749
-17,75,147.728
-17,76,99.627
-17,77,156.29
-17,78,165.671
-17,79,111.591
-17,80,129.213
-17,81,88.51
-17,82,97.214
-17,83,27.765
-17,84,36.451
-17,85,34.795
-17,86,48.834
-17,87,48.092
-17,88,65.51
-17,89,77.896
-17,90,73.324
-16,-90,230.726
-16,-89,243.03
-16,-88,249.311
-16,-87,243.751
-16,-86,255.914
-16,-85,254.492
-16,-84,255.657
-16,-83,243.538
-16,-82,248.164
-16,-81,247.31
-16,-80,245.587
-16,-79,245.418
-16,-78,232.091
-16,-77,209.427
-16,-76,219.394
-16,-75,242.835
-16,-74,218.687
-16,-73,193.916
-16,-72,179.09
-16,-71,163.993
-16,-70,146.233
-16,-69,99.796
-16,-68,77.347
-16,-67,76.277
-16,-66,78.382
-16,-65,88.446
-16,-64,94.141
-16,-63,94.682
-16,-62,80.101
-16,-61,56.027
-16,-60,42.037
-16,-59,47.392
-16,-58,70.781
-16,-57,93.793
-16,-56,108.526
-16,-55,98.977
-16,-54,99.559
-16,-53,107.228
-16,-52,103.659
-16,-51,90.939
-16,-50,70.575
-16,-49,52.218
-16,-48,48.014
-16,-47,56.209
-16,-46,45.692
-16,-45,44.183
-16,-44,46.581
-16,-43,37.176
-16,-42,30.712
-16,-41,29.823
-16,-40,30.761
-16,-39,33.981
-16,-38,37.694
-16,-37,45.28
-16,-36,50.119
-16,-35,50
-16,-34,50
-16,-33,49.612
-16,-32,32.198
-16,-31,43.411
-16,-30,50.148
-16,-29,50
-16,-28,51.377
-16,-27,46.39
-16,-26,46.835
-16,-25,39.041
-16,-24,45.454
-16,-23,45.402
-16,-22,51.644
-16,-21,53.146
-16,-20,44.663
-16,-19,49.02
-16,-18,34.804
-16,-17,43.275
-16,-16,46.836
-16,-15,50.329
-16,-14,46.118
-16,-13,52.116
-16,-12,56.942
-16,-11,57.655
-16,-10,52.311
-16,-9,53.381
-16,-8,41.407
-16,-7,38.817
-16,-6,49.555
-16,-5,48.904
-16,-4,63.975
-16,-3,61.961
-16,-2,76.273
-16,-1,53.402
-16,0,45.476
-16,1,80.33
-16,2,113.715
-16,3,123.619
-16,4,135.887
-16,5,148.477
-16,6,141.199
-16,7,165.848
-16,8,182.783
-16,9,194.319
-16,10,178.784
-16,11,189.208
-16,12,162.155
-16,13,71.436
-16,14,91.944
-16,15,78.951
-16,16,85.875
-16,17,85.719
-16,18,77.898
-16,19,72.586
-16,20,95.979
-16,21,161.98
-16,22,189.479
-16,23,193.291
-16,24,126.443
-16,25,69.809
-16,26,46.638
-16,27,33.811
-16,28,28.122
-16,29,42.55
-16,30,57.592
-16,31,65.105
-16,32,105.087
-16,33,95.847
-16,34,152.885
-16,35,116.544
-16,36,104.519
-16,37,124.929
-16,38,102.03
-16,39,105.642
-16,40,119.728
-16,41,128.986
-16,42,144.133
-16,43,151.81
-16,44,154.47
-16,45,135.466
-16,46,106.426
-16,47,100.274
-16,48,92.75
-16,49,90.953
-16,50,110.247
-16,51,119.57
-16,52,130.396
-16,53,122.016
-16,54,96.318
-16,55,96.311
-16,56,92.364
-16,57,85.097
-16,58,94.012
-16,59,72.696
-16,60,80.002
-16,61,71.641
-16,62,61.246
-16,63,53.909
-16,64,54.188
-16,65,59.799
-16,66,68.431
-16,67,58.559
-16,68,50
-16,69,50
-16,70,25.236
-16,71,29.421
-16,72,30.202
-16,73,41.135
-16,74,71.432
-16,75,101.35
-16,76,58.706
-16,77,134.145
-16,78,127.505
-16,79,88.031
-16,80,112.237
-16,81,73.306
-16,82,91.006
-16,83,26.438
-16,84,37.885
-16,85,32.31
-16,86,43.382
-16,87,48.415
-16,88,65.636
-16,89,77.528
-16,90,73.237
-15,-90,230.891
-15,-89,242.85
-15,-88,249.213
-15,-87,244.847
-15,-86,256.368
-15,-85,254.431
-15,-84,256.231
-15,-83,246.257
-15,-82,247.967
-15,-81,248.571
-15,-80,245.414
-15,-79,245.365
-15,-78,230.715
-15,-77,197.59
-15,-76,223.88
-15,-75,238.331
-15,-74,217.904
-15,-73,198.022
-15,-72,180.231
-15,-71,158.147
-15,-70,151.95
-15,-69,99.814
-15,-68,78.929
-15,-67,76.356
-15,-66,78.604
-15,-65,89.285
-15,-64,96.926
-15,-63,97.116
-15,-62,79.873
-15,-61,56.596
-15,-60,42.1
-15,-59,47.514
-15,-58,68.726
-15,-57,95.656
-15,-56,105.505
-15,-55,92.528
-15,-54,88.083
-15,-53,88.79
-15,-52,91.321
-15,-51,80.258
-15,-50,72.135
-15,-49,51.855
-15,-48,45.872
-15,-47,44.639
-15,-46,39.306
-15,-45,44.172
-15,-44,42.574
-15,-43,32.2
-15,-42,33.117
-15,-41,30.06
-15,-40,28.588
-15,-39,28.463
-15,-38,35.15
-15,-37,50
-15,-36,50
-15,-35,50
-15,-34,50
-15,-33,50
-15,-32,30.288
-15,-31,45.676
-15,-30,50
-15,-29,50
-15,-28,50.096
-15,-27,-1.745
-15,-26,28.569
-15,-25,24.552
-15,-24,34.929
-15,-23,50.443
-15,-22,50.269
-15,-21,51.694
-15,-20,38.63
-15,-19,34.103
-15,-18,30.097
-15,-17,41.378
-15,-16,37.987
-15,-15,40.836
-15,-14,32.348
-15,-13,39.451
-15,-12,52.529
-15,-11,54.39
-15,-10,50.178
-15,-9,45.445
-15,-8,47.661
-15,-7,32.307
-15,-6,28.145
-15,-5,45.583
-15,-4,44.32
-15,-3,58.772
-15,-2,91.717
-15,-1,54.331
-15,0,81.347
-15,1,99.003
-15,2,99.212
-15,3,100.906
-15,4,128.589
-15,5,142.953
-15,6,153.876
-15,7,154.657
-15,8,176.122
-15,9,187.32
-15,10,197.636
-15,11,207.68
-15,12,161.4
-15,13,140.437
-15,14,140.517
-15,15,81.909
-15,16,86.41
-15,17,143.508
-15,18,111.276
-15,19,77.561
-15,20,87.754
-15,21,171.698
-15,22,218.256
-15,23,219.614
-15,24,150.386
-15,25,118.077
-15,26,75.276
-15,27,35.384
-15,28,30.282
-15,29,26.668
-15,30,51.746
-15,31,43.857
-15,32,58.827
-15,33,66.115
-15,34,78.252
-15,35,102.172
-15,36,91.568
-15,37,110.959
-15,38,96.186
-15,39,104.439
-15,40,121.671
-15,41,137.001
-15,42,170.973
-15,43,204.078
-15,44,195.522
-15,45,137.48
-15,46,106.74
-15,47,85.72
-15,48,91.71
-15,49,97.509
-15,50,120.767
-15,51,144.27
-15,52,178.944
-15,53,158.55
-15,54,113.526
-15,55,95.21
-15,56,103.899
-15,57,74.801
-15,58,71.513
-15,59,69.42
-15,60,78.503
-15,61,69.635
-15,62,59.394
-15,63,55.216
-15,64,51.251
-15,65,53.575
-15,66,58.704
-15,67,51.83
-15,68,50
-15,69,48.844
-15,70,25.817
-15,71,29.251
-15,72,25.952
-15,73,36.904
-15,74,48.009
-15,75,51.708
-15,76,52.711
-15,77,110.85
-15,78,88.07
-15,79,65.215
-15,80,99.32
-15,81,58.101
-15,82,71.205
-15,83,24.566
-15,84,34.71
-15,85,29.824
-15,86,37.93
-15,87,48.739
-15,88,65.762
-15,89,77.16
-15,90,73.15
-14,-90,231.055
-14,-89,242.671
-14,-88,249.115
-14,-87,245.943
-14,-86,256.822
-14,-85,254.155
-14,-84,256.875
-14,-83,248.977
-14,-82,248.782
-14,-81,249.833
-14,-80,245.251
-14,-79,246.192
-14,-78,227.676
-14,-77,193.063
-14,-76,228.341
-14,-75,232.725
-14,-74,218.07
-14,-73,202.181
-14,-72,181.372
-14,-71,158.911
-14,-70,153.949
-14,-69,103.477
-14,-68,78.559
-14,-67,76.626
-14,-66,78.706
-14,-65,89.532
-14,-64,97.751
-14,-63,97.182
-14,-62,79.996
-14,-61,57.085
-14,-60,48.549
-14,-59,45.513
-14,-58,68.707
-14,-57,94.513
-14,-56,90.767
-14,-55,81.215
-14,-54,83.732
-14,-53,77.688
-14,-52,73.542
-14,-51,66.305
-14,-50,64.335
-14,-49,49.316
-14,-48,46.511
-14,-47,40.24
-14,-46,37.461
-14,-45,42.777
-14,-44,47.923
-14,-43,31.256
-14,-42,25.833
-14,-41,25
-14,-40,25.639
-14,-39,26.224
-14,-38,25
-14,-37,35.851
-14,-36,50
-14,-35,50
-14,-34,50
-14,-33,50
-14,-32,27.296
-14,-31,27.377
-14,-30,49.647
-14,-29,50
-14,-28,40.772
-14,-27,46.471
-14,-26,31.801
-14,-25,28.712
-14,-24,32.64
-14,-23,53.452
-14,-22,52.549
-14,-21,46.249
-14,-20,29.268
-14,-19,25.949
-14,-18,22.301
-14,-17,23.023
-14,-16,26.505
-14,-15,31.659
-14,-14,43.239
-14,-13,40.08
-14,-12,35.689
-14,-11,51.065
-14,-10,58.463
-14,-9,40.068
-14,-8,36.563
-14,-7,27.824
-14,-6,28.315
-14,-5,40.502
-14,-4,31.234
-14,-3,38.432
-14,-2,90.704
-14,-1,100.056
-14,0,94.556
-14,1,99.954
-14,2,83.695
-14,3,82.102
-14,4,113.424
-14,5,108.013
-14,6,129.384
-14,7,144.481
-14,8,194.035
-14,9,204.1
-14,10,206.65
-14,11,236.095
-14,12,152.44
-14,13,161.686
-14,14,126.749
-14,15,90.932
-14,16,101.572
-14,17,82.956
-14,18,91.416
-14,19,82.257
-14,20,91.354
-14,21,227.812
-14,22,254.158
-14,23,230.195
-14,24,231.115
-14,25,200.699
-14,26,151.774
-14,27,48.505
-14,28,42.666
-14,29,27.211
-14,30,46.09
-14,31,45.744
-14,32,56.736
-14,33,60.202
-14,34,66.996
-14,35,79.998
-14,36,79.865
-14,37,89.002
-14,38,91.878
-14,39,106.786
-14,40,124.326
-14,41,141.312
-14,42,185.643
-14,43,227.318
-14,44,256.037
-14,45,143.629
-14,46,98.054
-14,47,77.091
-14,48,76.266
-14,49,91.463
-14,50,111.277
-14,51,189.403
-14,52,236.27
-14,53,177.445
-14,54,104.492
-14,55,85.14
-14,56,114.138
-14,57,98.289
-14,58,65.896
-14,59,65.549
-14,60,73.298
-14,61,67.895
-14,62,56.562
-14,63,58.161
-14,64,54.187
-14,65,51.629
-14,66,52.043
-14,67,46.32
-14,68,50
-14,69,45.402
-14,70,26.266
-14,71,25.238
-14,72,20.849
-14,73,33.73
-14,74,39.829
-14,75,44.32
-14,76,51.985
-14,77,79.037
-14,78,40.377
-14,79,52.055
-14,80,86.404
-14,81,47.157
-14,82,51.404
-14,83,22.487
-14,84,31.709
-14,85,27.339
-14,86,32.478
-14,87,49.062
-14,88,65.887
-14,89,76.791
-14,90,73.063
-13,-90,231.219
-13,-89,242.491
-13,-88,249.016
-13,-87,247.039
-13,-86,257.275
-13,-85,255.031
-13,-84,257.519
-13,-83,251.696
-13,-82,249.596
-13,-81,251.094
-13,-80,246.335
-13,-79,247.103
-13,-78,224.638
-13,-77,197.337
-13,-76,232.801
-13,-75,232.907
-13,-74,219.776
-13,-73,206.339
-13,-72,183.427
-13,-71,161.664
-13,-70,153.959
-13,-69,107.217
-13,-68,78.173
-13,-67,76.651
-13,-66,79.112
-13,-65,89.274
-13,-64,98.216
-13,-63,95.286
-13,-62,78.029
-13,-61,55.879
-13,-60,60.296
-13,-59,54.235
-13,-58,66.743
-13,-57,89.851
-13,-56,80.299
-13,-55,71.116
-13,-54,82.137
-13,-53,82.16
-13,-52,81.984
-13,-51,68.992
-13,-50,50.853
-13,-49,46.231
-13,-48,43.659
-13,-47,38.84
-13,-46,29.476
-13,-45,36.595
-13,-44,47.721
-13,-43,47.203
-13,-42,26.898
-13,-41,25
-13,-40,25
-13,-39,26.07
-13,-38,25.083
-13,-37,27.892
-13,-36,46.488
-13,-35,50
-13,-34,50
-13,-33,50
-13,-32,25
-13,-31,26.438
-13,-30,43.929
-13,-29,46.565
-13,-28,25
-13,-27,32.777
-13,-26,40.442
-13,-25,27.265
-13,-24,37.019
-13,-23,51.484
-13,-22,51.82
-13,-21,41.535
-13,-20,31.732
-13,-19,28.887
-13,-18,28.615
-13,-17,35.663
-13,-16,43.985
-13,-15,47.974
-13,-14,58.927
-13,-13,48.292
-13,-12,48.598
-13,-11,54.176
-13,-10,52.659
-13,-9,41.167
-13,-8,33.811
-13,-7,30.822
-13,-6,26.532
-13,-5,28.361
-13,-4,29.357
-13,-3,24.229
-13,-2,101.444
-13,-1,89.252
-13,0,89.179
-13,1,64.956
-13,2,55.241
-13,3,54.826
-13,4,79.721
-13,5,83.351
-13,6,90.306
-13,7,122.429
-13,8,205.988
-13,9,207.156
-13,10,229.31
-13,11,248.076
-13,12,214.903
-13,13,163.972
-13,14,142.882
-13,15,110.473
-13,16,114.806
-13,17,94.277
-13,18,120.868
-13,19,85.09
-13,20,150.99
-13,21,254.348
-13,22,253.969
-13,23,234.793
-13,24,243.601
-13,25,218.027
-13,26,158.259
-13,27,50.282
-13,28,52.867
-13,29,49.661
-13,30,37.257
-13,31,52.876
-13,32,68.514
-13,33,60.289
-13,34,66.792
-13,35,79.36
-13,36,79.714
-13,37,81.868
-13,38,90.956
-13,39,109.806
-13,40,122.477
-13,41,122.071
-13,42,202.55
-13,43,241.234
-13,44,245.315
-13,45,211.556
-13,46,122.906
-13,47,75.985
-13,48,67.133
-13,49,83.045
-13,50,137.445
-13,51,180.01
-13,52,171.128
-13,53,158.876
-13,54,87.345
-13,55,73.097
-13,56,99.616
-13,57,156.226
-13,58,84.324
-13,59,69.18
-13,60,67.486
-13,61,60.114
-13,62,51.872
-13,63,57.693
-13,64,57.199
-13,65,50.237
-13,66,55.733
-13,67,43.109
-13,68,50
-13,69,45.711
-13,70,25.337
-13,71,20.587
-13,72,15.952
-13,73,31.6
-13,74,35.55
-13,75,44.838
-13,76,50.395
-13,77,44.011
-13,78,43.485
-13,79,38.895
-13,80,69.757
-13,81,39.59
-13,82,44.093
-13,83,20.407
-13,84,28.708
-13,85,24.853
-13,86,32.345
-13,87,49.385
-13,88,66.013
-13,89,76.423
-13,90,72.976
-12,-90,231.384
-12,-89,242.311
-12,-88,248.918
-12,-87,248.134
-12,-86,257.729
-12,-85,256.28
-12,-84,258.164
-12,-83,254.591
-12,-82,250.411
-12,-81,251.849
-12,-80,247.32
-12,-79,248.013
-12,-78,227.744
-12,-77,201.61
-12,-76,238.36
-12,-75,235.567
-12,-74,221.482
-12,-73,203.853
-12,-72,181.706
-12,-71,166.002
-12,-70,160.44
-12,-69,110.957
-12,-68,81.496
-12,-67,77.123
-12,-66,79.638
-12,-65,89.475
-12,-64,98.546
-12,-63,93.271
-12,-62,75.531
-12,-61,54.229
-12,-60,62.713
-12,-59,62.089
-12,-58,67.503
-12,-57,81.367
-12,-56,75.087
-12,-55,65.478
-12,-54,81.08
-12,-53,97.228
-12,-52,96.47
-12,-51,63.665
-12,-50,41.379
-12,-49,39.163
-12,-48,36.386
-12,-47,34.648
-12,-46,31.937
-12,-45,26.971
-12,-44,36.447
-12,-43,45.518
-12,-42,43.861
-12,-41,25
-12,-40,25.307
-12,-39,32.349
-12,-38,28.764
-12,-37,47.217
-12,-36,50
-12,-35,50
-12,-34,50
-12,-33,48.047
-12,-32,32.397
-12,-31,25
-12,-30,25.564
-12,-29,29.969
-12,-28,25.064
-12,-27,27.237
-12,-26,33.77
-12,-25,30.742
-12,-24,35.999
-12,-23,50
-12,-22,50
-12,-21,50
-12,-20,34.588
-12,-19,27.853
-12,-18,41.539
-12,-17,50
-12,-16,55.889
-12,-15,49.528
-12,-14,70.717
-12,-13,52.292
-12,-12,49.912
-12,-11,50
-12,-10,49.473
-12,-9,38.586
-12,-8,48.078
-12,-7,45.307
-12,-6,39.701
-12,-5,30.973
-12,-4,35.572
-12,-3,36.865
-12,-2,76.805
-12,-1,30.754
-12,0,66.99
-12,1,46.348
-12,2,45.6
-12,3,44.996
-12,4,52.762
-12,5,66.854
-12,6,73.284
-12,7,156.98
-12,8,158.128
-12,9,88.301
-12,10,210.857
-12,11,220.441
-12,12,256.048
-12,13,230.809
-12,14,139.186
-12,15,118.462
-12,16,117.311
-12,17,129.579
-12,18,164.226
-12,19,241.857
-12,20,255.776
-12,21,250.971
-12,22,253.978
-12,23,243.636
-12,24,242.217
-12,25,158.277
-12,26,54.559
-12,27,42.963
-12,28,45.253
-12,29,68.218
-12,30,59.82
-12,31,61.416
-12,32,69.139
-12,33,63.028
-12,34,71.189
-12,35,75.072
-12,36,81.566
-12,37,72.096
-12,38,88.053
-12,39,109.318
-12,40,118.031
-12,41,141.18
-12,42,190.328
-12,43,209.893
-12,44,225.185
-12,45,241.597
-12,46,139.314
-12,47,71.39
-12,48,69.624
-12,49,91.453
-12,50,195.316
-12,51,148.024
-12,52,141.69
-12,53,143.404
-12,54,83.948
-12,55,61.187
-12,56,84.987
-12,57,160.803
-12,58,118.54
-12,59,70.483
-12,60,61.748
-12,61,51.14
-12,62,48.485
-12,63,56.684
-12,64,56.314
-12,65,48.995
-12,66,55.978
-12,67,41.416
-12,68,50
-12,69,50
-12,70,28.311
